review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
1852,1,0,0,0,0,0,0,0,also nowher sit luggag storag
1853,0,0,1,0,0,0,0,0,good livingr dont worth money
1853,1,0,0,0,0,0,0,0,dont famili room twin small extra bed
1854,0,0,0,0,0,0,1,0,mayb checkin line busi
1855,0,0,0,0,0,0,1,0,checkin process took long time enough staff checkin desk avail
1856,0,0,0,0,0,0,0,1,room face garden bit noisi street
1856,0,0,0,0,0,0,0,1,pool crowd
1857,0,0,0,0,0,0,1,0,checkin horrend took min vip check
1857,0,0,0,0,0,0,1,0,wait two peopl check front us yet still took min
1857,0,0,0,0,1,0,0,0,miss afternoon tea due delay
1858,0,0,0,0,0,0,0,1,crowdi place howev yuo club suit higher queue line problem
1859,0,0,0,0,0,0,0,1,swim pool pack till dusk long queue restaur end shop mall food court get breakfast starbuck prove bad
1859,0,0,0,0,0,0,0,1,want selfi done everi singl step make alongsid hundr peopl that place
1860,0,0,0,0,0,0,0,1,much peopl expect beutiful hotel
1861,0,0,0,0,0,0,0,1,pool huge draw prospect next top instagram model actual realli ruin custom experi note experi servic hotel
1861,0,0,0,0,0,0,0,1,stay hotel success measur hotel abil transport away hectic lifestyl busi citi stress life instant make feel like zen peac relax environ servic make feel import scent ignit sens high end furnish bring inner elit feel
1861,0,0,0,0,0,0,0,1,sens heighten left feel littl overwhelm
1861,0,0,0,0,0,0,1,0,littl bit swarm peopl ask take bag huge queue checkin peopl jump line bag disappear staff tri best appeas hot fluster guest eager get pool start take origin gram
1861,1,0,0,0,0,0,0,0,volum guest stay show decor tire scuf wall flimsi switch lack wow factor hotel close offer
1861,1,0,0,0,0,0,0,0,hotel room rain shower bring back life long flight
1861,1,0,0,0,0,0,0,0,suspect due size marina bay sand water pressur shower sustain support rain shower
1863,0,0,0,0,0,0,1,0,queu earli check secur high floor room ask queue collect key
1863,0,0,0,0,0,0,0,1,ambianc hotel like airport hotel
1863,0,0,0,0,0,0,0,1,luxuri
1863,0,0,0,0,0,0,0,1,pool fad must see hotel date disappoint
1863,0,0,0,0,0,0,0,1,person touch weve star hotel
1865,1,0,0,0,0,0,0,0,also due big size hotel visual manag sign toward various intern facil may improv avoid ask staff around direct
1865,0,0,1,0,0,0,0,0,locat also bit far citi centr nevertheless easili reachabl metro
1866,0,0,0,0,1,0,0,0,clu room could offer mini bar
1867,1,0,0,0,0,0,0,0,much seat lobbi especi need busi check check
1871,0,0,1,0,0,0,0,0,great valu money
1871,0,0,0,0,0,0,0,1,lot peopl took away luxuri exclus feel roof top pool area
1871,0,1,1,0,0,0,0,0,constant go barrier secur everyth cost
1872,0,0,0,0,0,0,1,0,long queu checkin thank accomod friend staff counter didnt realli matter us wait
1873,0,0,0,0,0,0,1,0,could staff club loung check outcheck
1874,0,0,0,0,0,0,0,1,due enorm hotel number guest consider wait time lift especi peak period
1874,0,0,1,0,0,0,0,0,didnt eat restaur quit expens
1875,0,0,1,0,0,0,1,0,queue check bit long littl prici
1876,0,0,0,0,0,0,0,1,minut later ask food would come waiter said kitchen close
1879,1,0,0,0,0,0,0,0,bed felt cheap
1879,0,0,0,0,0,0,0,1,mani peopl
1879,0,0,0,0,0,0,0,1,pool crowd
1879,0,0,0,0,0,0,0,1,there enough pool whole hotel
1879,0,0,0,0,0,0,1,0,checkin checkout long queue
1879,0,0,0,0,0,0,1,0,told could checkin vip desk checkin
1879,0,0,0,0,0,0,0,1,want tri breakfast mani peopl queu
1879,0,0,0,0,0,0,0,1,felt like cheap hotel
1881,1,0,0,0,0,0,0,0,heater bathroom
1881,1,0,0,0,0,0,0,0,consid amount money paid small thing heat bathroom would contribut nicer experi
1882,0,0,0,0,0,0,0,1,dress code restrict antiqu short dinner degre celsius percent humid daft
1884,1,0,0,0,0,0,0,0,aircon make nois internet speed slow unless want pay upgrad higher speed
1884,0,0,0,0,0,0,0,1,pool alway full peopl take photo realli suitabl swim look
1886,1,0,0,0,0,0,0,0,extractor fan bathroom
1886,0,0,0,0,0,0,1,0,cant use pool area checkout especi late night flight
1888,0,0,1,0,0,0,0,0,price night exagger
1888,0,0,1,0,0,0,0,0,amount room price easili lower peopl enjoy experi
1889,0,0,0,0,0,0,0,1,sometim took get lift
1890,0,0,0,0,0,0,0,1,crowd swimingpool
1890,1,0,0,0,0,0,0,0,difficult find sit
1890,1,0,0,0,0,0,0,0,water clean
1890,0,0,0,0,0,0,0,1,one shower get pool smell clear water compulsori shower get
1891,1,0,0,0,0,0,0,0,feather pillow werent comfi
1891,1,0,0,0,0,0,0,0,pool clean saw lot dead skin float even earli
1892,1,0,0,0,0,0,0,0,standard wifi realli slow
1893,0,0,1,0,0,0,0,0,everyth perfect bit pricey guess that singapor
1894,0,0,0,0,0,0,0,1,realli crowdi loud lobbi aprox
1894,0,0,0,0,0,0,1,0,peopl check tower day long
1894,0,0,0,0,0,0,0,1,wish room littl higher floor face one build direct didnt view cityview
1896,0,0,1,0,0,0,0,0,thought breakfast expens dollar per person
1896,0,0,0,0,0,0,0,1,found hotel crowd
1896,0,0,0,0,0,0,0,1,everi went lot peopl tri find place pool spa could someon time difficult
1896,0,0,0,0,1,0,0,0,alway given english breakfast tea room
1897,1,0,0,0,0,0,0,0,work go near main lobbi area nr tower one
1898,1,0,0,0,0,0,0,0,littl bit old fornitur kind hotel
1902,0,0,0,0,0,0,0,1,didnt make breakfast earli enough time long wait
1903,0,0,0,0,0,0,0,1,staff restaur taxi arriv area poor
1903,0,0,0,0,0,0,0,1,arriv taxi stand greet
1903,0,0,0,0,0,0,0,1,staff roof top bar spago help didnt appreci look
1907,0,0,0,0,0,0,0,1,unfortun unhappi staff servic
1907,0,0,0,0,0,0,0,1,easili recognis staff look guest wear look like look like wealthi peopl treatment complet differ treatment toward normal peopl
1907,0,0,0,0,0,0,0,1,walk lift one guard stop us around peopl told us show room card unbeliev look us guest hotel
1907,1,0,0,0,0,0,0,0,anoth aspect hotel around room skybar restaur tabl sit night time chanc sit
1907,0,0,1,0,0,0,0,0,addit told want sit tabl citi view minimum spend peopl ridicul
1909,0,0,0,0,0,0,1,0,check check long queue
1909,0,0,0,0,0,0,0,1,lift slow long wait
1909,0,0,0,0,1,0,0,0,cigar loung apart room servic food serv night loung club
1910,0,0,1,0,0,0,0,0,room decent worth price
1910,0,0,0,0,0,0,0,1,servic infin pool took long time
1913,0,0,0,0,1,0,0,0,would love bath fresh milk coffe tea
1913,0,0,1,0,0,0,0,0,pay premium per night youd think fresh milk fridg would provid free
1913,0,0,0,0,1,0,0,0,creamer sachet averag
1913,1,0,0,0,0,0,0,0,bar fridg stock pricey drink snack leav littl room refriger suppli
1916,0,0,1,0,0,0,0,0,like milk tea request told would charg feel unreason consid room rate
1916,1,0,0,0,0,0,0,0,also fridg fulli stock anyth removedlift sensor room automat charg item meant unabl put milkwin etc
1917,0,0,0,0,0,0,1,0,check took much long near hour
1917,0,0,0,0,0,0,1,0,still couldnt room readi pm
1917,0,0,0,0,0,0,0,1,therefor separ floor children
1918,0,0,0,0,0,0,1,0,came hotel right away changi airport around pm jump check line queue sooooo long
1918,0,0,0,0,0,0,1,0,process take mani time dont understand staff said room wasnt readi yet pm
1918,0,0,0,0,0,0,1,0,took walk around shopp till pm got back ask room surpris heard staff talk phone say room wasnt avail room fulli book return upgrad room
1918,0,0,0,0,0,0,1,0,sorri say think mani hotel give better servic facil price worth valu
1921,0,0,0,0,0,0,1,0,wifi end soon check
1922,1,0,0,0,0,0,0,0,bed quit hard
1923,0,0,0,0,0,0,1,0,check wait time around minut
1923,0,0,0,0,0,0,1,0,bit like herd cattl huge que recept area general quit hectic
1923,0,0,0,0,0,0,0,1,imperson experi get impress anoth number
1923,0,0,0,0,0,0,0,1,baggag took around minut brought room like quicker bring
1925,0,0,0,0,0,0,1,0,arriv earli morn famili inclus young children room book premier citi view twin bed avail call coupl day earlier advis earli morn check ask ensur hold room assur would
1925,0,0,0,0,0,0,1,0,room book wasnt avail chang room follow day inconveni
1925,0,0,0,0,0,0,1,0,check card provid work
1925,0,0,0,0,0,0,0,1,fun experi realiti felt like public pool guess mani guest motiv stay reason
1927,0,0,0,0,0,0,0,1,crowdi
1927,0,0,0,0,0,0,0,1,hotel alway busi imperson look like airport termin
1927,0,0,0,0,0,0,0,1,expect cosi warm servic star hotel
1927,1,0,0,0,0,0,0,0,twin bed small famili adult kid
1928,0,0,0,0,0,0,0,1,much machin busi us return
1928,1,0,0,0,0,0,0,0,bed great either
1928,1,0,0,0,0,0,0,0,room lack charact
1928,0,0,0,0,0,0,1,0,min wait cue check bit frustrat long flight
1930,0,0,0,0,0,1,0,0,room wasnt clean well check hair strand left bathroom drain
1931,0,0,0,0,0,0,0,1,present passport get entri casino carri around bag didnt bother even look
1932,0,0,0,0,0,0,0,1,wish everi adult guess invit anoth adult guess pool
1933,0,0,0,0,0,0,0,1,mix peopl differ peopl
1933,0,0,1,0,0,0,0,0,pay dollar per night expect luxuri place pleasant atmospher realiti get rude peopl around manner know noth ethic
1933,0,0,0,0,0,0,0,1,super crowd everywher feel like railway station elit hotel someth might feel ritz carlton europ exampl
1934,0,0,0,0,0,0,0,1,real tranquil noisi due mani peopl walk lobbi area commerci feel big noisi shop area
1934,0,0,1,0,0,0,0,0,expens restaur hotel note reason food court shop area
1934,1,0,0,0,0,0,0,0,internet connect extrem bad hotel
1934,1,0,0,0,0,0,0,0,kept kick log password room gave use roam instead
1935,0,0,1,0,0,0,0,0,price marriott cheaper standard
1936,0,0,1,0,0,0,0,0,slight pricey buffet
1936,0,0,0,0,1,0,0,0,paid mediocr buffet food gordon ramsay restaur ten time nicer
1938,0,0,1,0,0,0,0,0,bit pricey experi definit worth
1940,0,0,0,0,0,0,1,0,could use pool check like lot hotel wasnt made clear actual check
1941,1,0,0,0,0,0,0,0,shower facil gym child friend
1941,1,0,0,0,0,0,0,0,flight whilst hotel kind offer shower gym checkout children shower small toilet reserv person disabl
1942,0,0,0,0,0,0,0,1,atmospher common place lobbi etc similar train station
1942,0,0,0,0,0,0,1,0,also translat low level individu treatment even book superior rroom plus floor
1942,0,0,0,0,1,0,0,0,practic imposs breakfast clear imposs nice breakfast
1942,0,0,0,0,0,0,0,1,three breakfast restaur extrem crowd long queue get
1943,1,0,0,0,0,0,0,0,show world cup room go hotel facil cost money
1944,0,0,0,0,1,0,0,0,breakfast buffet
1944,0,0,0,0,1,0,0,0,price offer least fresh fruit juic concentr water offer
1944,0,0,0,0,1,0,0,0,fruit hard ripe enough
1945,0,0,0,0,0,0,1,0,releas fund week check accept
1945,0,0,0,0,0,0,0,1,room dine answer
1945,0,0,0,0,0,0,0,1,inform given one food place open till pm suppos per inform one knew
1946,0,0,0,0,0,0,0,1,rude staff felt discrimin due tattoo still pay amount got treat differ
1946,0,0,0,0,0,0,1,0,made complaint check werent satisfi respons email afterward even senior manag rude unhelp
1947,1,0,0,0,0,0,0,0,bed line check tv room cheap remot control
1948,0,0,1,0,0,0,0,0,especi bar expens staff serv alcohol drunk peopl illeg
1950,0,0,1,0,0,0,0,0,price breakfast includ
1951,0,0,0,0,0,0,1,0,long queue check two member staff counter
1951,0,0,0,0,0,0,1,0,staff love got felt understaf check queue
1952,0,0,0,0,0,0,1,0,front desk staff werent nicest
1954,0,0,0,0,1,0,0,0,skybar food deliveri qualiti poor compar last year stay experi
1954,0,0,0,0,0,0,1,0,check servic great follow room chang requir accept check went pear shape next day mbshs inabl make seamless changeov offer check
1954,0,0,0,0,0,0,1,0,mbsh provid polit servic question meaningless seen outcom expect run around done get resolv phone front desk two time
1954,0,0,0,0,0,0,1,0,realli care spite custom servic statement
1955,0,0,1,0,0,0,0,0,breakfast price high food qualiti easili find level buffet outsid price
1955,0,0,0,0,0,0,1,0,recept staff doesnt match luxuri hotel rush everyth even recept complet empti hotel like definit need treat differ
1955,0,0,0,0,0,0,1,0,check complet mess invoic due need rush everyth
1955,0,0,0,0,0,0,0,1,pool disappoint alway extrem crowd get better view room relax bath bathtub
1956,0,0,0,0,0,0,0,1,mani peopl lobbi poolsid
1956,0,0,0,0,0,0,0,1,pool pack enough pool number peopl stay
1956,0,0,0,0,0,0,1,0,unfriend front desk check
1957,0,0,0,0,0,0,0,1,crowd pool
1958,0,0,0,0,0,0,0,1,first room connect room couldnt sleep due neighbor room nois
1958,0,0,0,0,0,0,0,1,one take shower prior swmmimg pool imagin hygin
1959,1,0,0,0,0,0,0,0,move walkway strip tower would excel addit mbs peopl come airport plenti luggag
1960,0,0,0,0,0,0,0,1,dont like gate staff swim pool polit forgot bring room key one key still plug room ask take bring kid yearsold
1961,0,0,0,0,1,0,0,0,breakfast call american howev focus chines custom
1961,0,0,0,0,0,0,0,1,crowd busi breakfastdinn time
1961,0,0,0,0,0,0,0,1,queue
1961,0,0,0,0,0,1,0,0,window especi room window cleaner outsid
1962,0,0,1,0,0,0,0,0,breakfast could includ consid price especi pay access pool littl bit expens
1963,0,0,0,0,0,0,0,1,busi area particular pool realli peac time even earli morn reason may possibl choos stay certain would consid care would recommend
1964,1,0,0,0,0,0,0,0,bidget could instal washroom make easier comfort clean
1964,0,0,0,0,0,0,0,1,access pool entitl two person per room make littl inconveni come two peopl room
1964,1,0,0,0,0,0,0,0,tv qualiti good
1966,0,0,0,0,0,1,0,0,book delux room citi face want nice citi view glass dirti big white line
1967,0,0,0,1,0,0,0,0,locat negat thing term tour area singapor small still easi get around
1968,0,0,0,0,0,0,0,1,overpack enough space pool facilit mani peopl
1968,1,0,0,0,0,0,0,0,plus close pool hot day clean pm earlier busi hectic hotel place want personalis calm stay
1969,1,0,0,0,0,0,0,0,room averag dull interior
1969,1,0,0,0,0,0,0,0,wash room poor qualiti toiletri
1969,1,0,0,0,0,0,0,0,wadrob wire hang corner
1969,0,0,1,0,0,0,0,0,didnt expect breakfast wouldnt includ heavi price paid
1970,0,0,0,0,0,0,0,1,go infin pool prepar see lot peopl take space pool take selfi extrem posi place unfortun escap
1970,0,0,0,0,0,0,0,1,also prepar peopl ask take pictur howev use advantag get other take pictur phone
1970,0,0,0,0,0,0,0,1,dress code bit expect compar nearbi hotel isnt clear right begin kind person want dress may disappoint stricter dress code
1970,0,0,0,0,0,0,0,1,member staff seem max guess due mbs massiv popular resort term much time staff member spend time chat much rarer approach staff member stay go compar nearbi hotel
1970,0,0,0,0,0,0,0,1,servic still excel staff arm length compar hotel like pan pacif marina mandarin
1970,0,0,0,0,0,0,0,1,dont quit turnout custom mbs get
1970,0,0,0,0,0,0,0,1,partner feel need navig map around hotel enabl peopl find way around
1971,0,0,0,0,0,0,1,0,time check recept need minut registr
1971,0,0,0,0,0,0,1,0,everi thing done recept wait hour luggag open connect door
1972,0,0,0,0,0,0,1,0,noth bad say hotel except queue check
1973,0,0,0,0,0,0,0,1,design like tourist atract hotel
1973,1,0,0,0,0,0,0,0,chair tha main hall could sit read newspap wait someon
1973,0,0,0,0,0,0,0,1,marbl bench like train station
1974,0,0,0,0,0,0,1,0,crowd sometim minor flaw found mainten rag lay around room check electr would fail due bad contact master key
1976,0,0,1,0,0,0,0,0,expens strict rule bad thing awar
1977,0,0,1,0,0,0,0,0,valu money didnt seem get
1977,0,0,1,0,0,0,0,0,stay hotel paid less lot better experi though bucket list hotel done great pool mocktail
1978,0,0,0,0,0,0,1,0,slow servic check club loung
1979,0,0,0,0,0,0,0,1,massiv factori spite price constant treat number
1979,0,0,1,0,0,0,0,0,overpr
1981,1,0,0,0,0,0,0,0,air condit elev happen wait long breakfast includ price checkin check train station mani sit realli modern requir renov
1982,1,0,0,0,0,0,0,0,star hotel would expect wow factor room great comfort room great view didnt feel like star room
1982,1,0,0,0,0,0,0,0,shower head didnt work proper would spray differ direct low water pressur
1983,0,0,0,0,0,0,0,1,infin pool close pm til drink pool parti
1984,0,0,0,0,0,0,0,1,weird crowd good music expens cocktail
1985,0,0,0,0,0,0,0,1,super crowd swim pool wors atmospher think limit entranc reserv someth
1985,0,0,0,0,0,0,1,0,crowd check experi felt like airport
1985,1,0,0,0,0,0,0,0,hand shower exist shower cabin
1986,1,0,0,0,0,0,0,0,tri find supermarket cold storag without success
1987,0,0,1,0,0,0,0,0,actual shock put partner amount pay per night
1987,0,0,0,0,0,0,0,1,complain twice room manag decid move us provid small birthday cake littl late noth spectacular hotel apart pool view
1987,1,0,0,0,0,0,0,0,sun chair uncomfort bed supris sinc meant star hotel
1987,0,0,0,0,0,0,0,1,mani peopl noth relax place
1987,0,0,0,0,0,0,0,1,custom servic definit lack mani peopl attend
1987,0,0,0,0,0,0,0,1,hadto upgrad room two time dissatisfi
1987,0,0,1,0,0,0,0,0,worth pay
1988,1,0,0,0,0,0,0,0,coffe machin room
1988,0,0,1,0,0,0,0,0,small room price
1988,1,0,0,0,0,0,0,0,proper sit balconi
1988,0,0,0,0,0,0,1,0,check take forev
1988,0,0,0,0,0,0,0,1,person servic
1989,0,0,0,0,0,0,0,1,facil alway pack peopl like part mall attach place relax
1989,0,0,0,0,0,0,0,1,lobbi noisi fill cluster tourist sit chat
1989,1,0,0,0,0,0,0,0,finish decor bit substandard consid price level still relat new
1990,1,0,0,0,0,0,0,0,wii fii dread
1991,0,0,1,0,0,0,0,0,book adult children say book adult pay lot
1993,0,0,0,0,0,0,1,0,unfortun massiv data breach hotel send email us guest stay night everyon email visibl
1995,0,0,0,0,0,0,1,0,ground floor entranc check busi
1995,0,0,0,0,0,0,0,1,lot peopl like shop mall
1995,0,0,0,0,0,0,0,1,flight late even staff organis store luggag
1996,1,0,0,0,0,0,0,0,air con noisi sleep
1997,0,0,0,0,0,1,0,0,comfort room loung lobbi also small unclean
1997,1,0,0,0,0,0,0,0,aircon also take cool whole room
1997,1,0,0,0,0,0,0,0,bidet bathroom
1999,0,0,0,0,0,0,0,1,expans would enjoy pool area servic level peer price eg four season
1999,0,0,1,0,0,0,0,0,overpr even breakfast standard room rate go tourist aspect hotel dont expect person servic
2000,0,0,1,0,0,0,0,0,dont pay enough may get locat tower alreadi higher price may need extra elev get pool
2001,0,0,0,0,0,0,0,1,pool area cramp rude kid without sens person space splash water everywher bump peopl
2001,1,0,0,0,0,0,0,0,outsid invad pool area take tan bed take pictur
2003,0,0,0,0,0,0,1,0,book paid three peopl room howev st night two singl bed everyth two person
2003,0,0,0,0,0,0,1,0,checkedin ask extra bed receptionist told pay
2003,0,0,0,0,0,0,1,0,thought one bed mayb queen size actual slept floor
2003,0,0,0,0,0,0,1,0,next day ask extra blanket bath item found mistak hotel later brought extra bed item third person paid alreadi book book
2004,1,0,0,0,0,0,0,0,use free highspe wifi far complic incl
2004,1,0,0,0,0,0,0,0,unnecessari daili interrupt
2005,0,1,0,0,0,0,0,0,feel unsaf secur hotel tower
2005,0,1,0,0,0,0,0,0,stay lift tower level actual need scan also enter mean everyon outsid also go level guest room
2005,0,0,0,0,0,0,1,0,system slow check check
2006,0,0,0,0,0,0,1,0,system slow check check
2006,0,0,0,0,0,0,0,1,staff familiar procedur settl issu new room key
2006,1,0,0,0,0,0,0,0,key card function second day stay hotel
2006,1,0,0,0,0,0,0,0,make guest go floor wast minut get new key card
2006,0,0,0,0,0,0,0,1,secur staff also ask mani question verifi go recept verifi go take passport verifi
2007,0,0,0,0,0,0,1,0,recept said must call bank authoris card hadnt use abroad
2010,0,0,0,0,0,0,1,0,lobbi checkin experi
2011,0,0,0,0,0,0,1,0,queue check ridicul
2011,0,0,0,0,0,0,1,0,yes nice offer water ice cream your wait howev doesnt chang fact need queue min check
2012,1,0,0,0,0,0,0,0,aircon wouldnt drop highest despit day set lowest
2012,1,0,0,0,0,0,0,0,plus realli noisi turn night sleep
2012,0,0,1,0,0,0,0,0,extra tax place much higher plenti two resort stay singapor trip
2012,1,0,0,0,0,0,0,0,plus cold drink arriv allow put drink fridg
2012,1,0,0,0,0,0,0,0,get automat charg lift bottl simpli read label
2012,0,0,0,0,0,0,0,1,room servic told us would back hour collect breakfast tabl wait around call two remind
2014,1,0,0,0,0,0,0,0,normal interior tell five star hotel
2014,1,0,0,0,0,0,0,0,especi shampoobodi gel etc
2014,1,0,0,0,0,0,0,0,dont sens
2015,0,0,0,0,0,0,0,1,need go pool open space also enjoy great sunris
2016,0,0,0,0,0,0,0,1,lobbi area like airport area didnt feel first class hotel ambianc
2017,0,0,0,0,0,0,0,1,delay baggag deliveri room
2017,0,0,0,0,0,0,1,0,didnt like strang humor guy recept check
2017,0,0,0,0,0,0,0,1,also expect faster respons request minibar wait minut promis minut
2018,0,0,1,0,0,0,0,0,paid usd premium garden view room still dont get breakfast includ
2018,0,0,1,0,0,0,0,0,think hotel manag realli need relook includ breakfast price
2020,1,0,0,0,0,0,0,0,littl shade area avail around pool also busi pool
2020,1,0,0,0,0,0,0,0,consid size room cost addit bed son avail
2020,0,0,1,0,0,0,0,0,instead would book famili room twice price bed big bed hotel
2020,0,0,1,0,0,0,0,0,everyth seem come cost probabl make sens mani room left lack person touch
2021,0,0,0,0,0,0,0,1,massiv tourist attract dont like big crowd
2023,0,0,0,0,0,0,0,1,made complaint regard concern dealt profession well
2024,1,0,0,0,0,0,0,0,air condit bit cold room corridor
2025,0,0,0,0,0,0,0,1,crowd pool crowd restaur crowd everyth
2025,0,0,0,0,0,0,0,1,guess infin pool simpli rate
2025,0,0,0,0,0,0,0,1,room averag
2026,0,0,0,0,0,0,1,0,arriv experi driveway good
2026,0,0,0,0,0,0,1,0,one greet us assist luggag taxi even open door
2029,0,0,0,0,0,0,0,1,hard criticis hotel big busi
2030,1,0,0,0,0,0,1,0,bed firm checkin staff unfriend pressur us upgrad base book room lack view
2031,1,0,0,0,0,0,0,0,troubl tv got fix eventu
2032,0,0,0,0,0,0,0,1,expect gon na relax infin swim pool fact noisey full louadi kid crowd
2033,0,0,1,0,0,0,0,0,restaur bit pricey
2034,1,0,0,0,0,0,0,0,bath tub
2034,1,0,0,0,0,0,0,0,price pay need provid tub everi room
2035,1,0,0,0,0,0,0,0,comfort wait peopl sit floor even lay bag
2035,0,0,0,0,0,0,1,0,book grand club room expect special check attent didnt get
2035,1,0,0,0,0,0,0,0,plug hairdryer bathroom near mirror room
2035,1,0,0,0,0,0,0,0,cost separ fridg store milk tea coffe
2035,1,0,0,0,0,0,0,0,get tower one club room marathon lift chang one way dodg crowd foyer
2035,1,0,0,0,0,0,0,0,direct access tower
2035,1,0,0,0,0,0,0,0,pool deck beauti lack shade umbrella loung
2035,1,0,0,0,0,0,0,0,room tv unit middl room separ sit area bed made whole area squash like pictur saw made us book room
2038,1,0,0,0,0,0,0,0,wifi wasnt smooth sometim
2039,0,0,1,0,0,0,0,0,breakfast wasnt includ
2040,0,0,1,0,0,0,0,0,quit expens hotel
2040,0,0,0,0,0,0,1,0,check tri give room lower level probabl everybodi insist upper level
2040,0,0,0,0,0,0,1,0,want pay check guarante credit card
2040,0,0,0,0,0,0,1,0,debit card pay whole amount right away
2040,1,0,0,0,0,0,0,0,manag open fridgeminibar
2040,1,0,0,0,0,0,0,0,want use pay extra
2041,0,0,1,0,0,0,0,0,hiden charge
2042,0,0,1,0,0,0,0,0,expens experi
2042,0,0,1,0,0,0,0,0,decid stay want go know citi feel lose money enjoy
2045,0,0,1,0,0,0,0,0,indonesia paid kind room breakfast includ staff realli kind
2045,0,0,0,0,0,0,0,1,peopl staff gentl
2046,1,0,0,0,0,0,0,0,toilet didnt shataf
2047,0,0,0,0,0,0,0,1,room could fanci modern
2047,0,0,1,0,0,0,0,0,breakfast includ price much peopl everywher
2048,0,0,1,0,0,0,0,0,overpr least includ breakfastbut mani peopl overcrowdedth bar fridg full room put anyth els take someth get bill cant put back item expens
2050,0,0,0,0,0,0,0,1,annoy couldnt see mini bar without take front item
2050,0,0,0,0,0,0,0,1,soon take item charg room
2050,1,0,0,0,0,0,0,0,air con room loud
2053,0,0,0,0,0,0,0,1,bit crowd weekend normal singapor general
2054,0,0,0,0,0,0,0,1,also littl tacki time ridicul selfi go
2055,0,0,0,0,0,0,1,0,well long line check take away premium feel hotel
2055,1,0,0,0,0,0,0,0,room larg howev warm luxuri feel room expect premium hotel
2055,0,0,0,0,0,0,0,1,similar pool crowd lack hygin dress code pool improp
2056,0,0,0,0,0,0,0,1,mani tourist go hotel
2057,1,0,0,0,0,0,0,0,found staff toiletchang room area pool quit rude disappoint everyon els great
2059,0,0,0,0,0,0,1,0,person check strong chines accent english hard understand
2060,0,0,1,0,0,0,0,0,stay club room cheap properti
2060,0,0,0,0,0,0,0,1,disappoint wait minut tabl drink canap
2060,1,0,0,0,0,0,0,0,key card becam inact return room stay tower long way tower long wait reactiv desk tower open even
2061,0,0,0,0,0,0,1,0,ive book room book receptionist told us room actual two super singl bed instead two queen bed
2061,0,0,0,0,0,0,1,0,upgrad room extra moneydissapoint famili checkin deck us adult kid yo tire flightit took half hour chang room get key
2061,0,0,0,0,0,0,0,1,nextth pool overcrowd overcrowd
2061,1,0,0,0,0,0,0,0,construct site ground floor
2062,0,0,0,0,0,0,0,1,becom like market crowd place pool mani peopl everywher even loung crowd like bus station
2063,0,0,1,0,0,0,0,0,room accord price
2063,1,0,0,0,0,0,0,0,didnt even enough shower gel take shower
2063,0,0,1,0,0,0,0,0,expect much price pay guess guest pay experi swim pool
2065,0,0,0,0,0,0,0,1,tourist hotel made mass tourism
2065,0,0,0,0,0,0,0,1,beauti architectur place factori tourist
2065,0,0,0,0,0,0,0,1,line everyth nois confus lobbi herd peopl overcrowd pool general facil outdat gym mediocr spa
2065,0,0,0,0,0,0,0,1,mess
2065,0,0,1,0,0,0,0,0,room despit expens standard marriott best
2065,0,0,1,0,0,0,0,0,minimum comfort lot money
2065,0,0,1,0,0,0,0,0,valu money
2065,0,0,1,0,0,0,0,0,left miser feel charg everyth
2065,0,0,0,0,0,0,0,1,wors absolut comfort public space sit quiet
2067,0,0,0,0,0,0,0,1,pool dirti restaur unavail
2067,0,0,1,0,0,0,0,0,doubl charg room
2068,0,0,0,0,0,0,1,0,arriv hotel told need upgrad room type gain interconnect access
2068,0,0,1,0,0,0,0,0,room readi told interconnect avail yet paid upgrad fee plus
2068,1,0,0,0,0,0,0,0,pool dirti hair bit
2068,0,0,0,0,0,0,1,0,told us check need make book restaur hotel yet went advis need make book kid went hungri
2071,0,0,0,0,0,0,0,1,pool area overcrowd peopl take selfi pool
2071,1,0,0,0,0,0,0,0,hard find chair sit couldnt relax
2072,1,0,0,0,0,0,0,0,find difficult confus go pool th floor
2072,0,0,0,0,0,1,0,0,kind get lost ask housekeep staff corridor dont know speak english
2073,0,0,0,0,0,0,1,0,check slow
2073,0,0,1,0,0,0,0,0,expens
2074,0,0,0,0,0,0,1,0,camp bed ask adult two singl bed accept
2076,1,0,0,0,0,0,0,0,poor wifi imperson servic slow checkin crowd noisi rooftop pool poor breakfast near swim pool price paid pricey privat park
2080,0,0,0,0,0,0,0,1,main reason chose marina bay sand famous infin pool freez extrem crowd
2080,0,0,1,0,0,0,0,0,breakfast includ even though room cost small fortun
2080,0,0,0,0,0,0,0,1,hotel big unabl cater guest normal room
2080,0,0,1,0,0,0,0,0,valu money stay oasia hotel next time
2081,0,0,0,0,0,0,1,0,unreason long line check inout
2081,0,0,1,0,0,0,0,0,sgd per night breakfast
2081,0,0,0,0,0,0,0,1,introduct talk facil
2082,0,0,0,0,0,0,0,1,comment would pool area get busi peopl constant take selfi etc pool irrit tri relax
2083,0,0,1,0,0,0,0,0,expect ordinari price paid guess subsidis pool locat surround
2084,0,0,0,0,0,0,0,1,busi huge amount peopl expect larg hotel sunris yoga class total unholist friend enjoy id recommend unless want see sun rise
2085,0,0,1,0,0,0,0,0,apart pool hotel expens
2085,0,0,0,0,0,1,0,0,view room partial block ugli concret small dri garden
2085,0,0,0,0,0,0,0,1,lobbi floor like busi train station
